datetime,barra_prog,nombre_barra,cmg_programado,zona,region
2026-02-17 20:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,57.5420755676659,Centro Sur,Biobío
2026-02-17 20:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,66.8535596728497,Norte,Antofagasta
2026-02-17 20:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,62.6716361640899,Norte,Coquimbo
2026-02-17 20:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,72.1871038503736,Sur,Los Lagos
2026-02-17 20:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,62.0891712207131,Centro,Metropolitana
2026-02-17 20:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,65.6068330248779,Centro,Valparaíso
2026-02-17 21:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,64.7918820593107,Centro,Metropolitana
2026-02-17 21:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,65.4424879081506,Norte,Atacama
2026-02-17 21:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,56.540608472802,Centro Sur,Biobío
2026-02-17 21:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,55.3481140639869,Norte,Antofagasta
2026-02-17 21:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,54.573166581125,Norte,Coquimbo
2026-02-17 21:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,137.334970343526,Sur,Los Lagos
2026-02-17 21:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,57.3886437709387,Centro,Metropolitana
2026-02-17 21:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,61.8179441596474,Centro,Valparaíso
2026-02-17 22:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,61.9657092073492,Centro,Metropolitana
2026-02-17 22:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,56.1833780883387,Norte,Atacama
2026-02-17 22:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,56.1837200534022,Centro Sur,Biobío
2026-02-17 22:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,57.4248252572843,Norte,Antofagasta
2026-02-17 22:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,55.4028428308458,Norte,Coquimbo
2026-02-17 22:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,108.809054348248,Sur,Los Lagos
2026-02-17 22:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,64.4563008309043,Centro,Metropolitana
2026-02-17 22:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,56.9941772539535,Centro,Valparaíso
2026-02-17 23:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,61.9941204435129,Centro,Metropolitana
2026-02-17 23:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,67.3007045670823,Norte,Atacama
2026-02-17 23:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,56.0292907575866,Centro Sur,Biobío
2026-02-17 23:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,71.0735583728258,Norte,Antofagasta
2026-02-17 23:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,60.781013013676,Norte,Coquimbo
2026-02-17 23:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,102.913263722438,Sur,Los Lagos
2026-02-17 23:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,66.4854692137225,Centro,Metropolitana
2026-02-17 23:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,57.0557232182836,Centro,Valparaíso
2026-02-18 00:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,56.3363536274456,Centro,Metropolitana
2026-02-18 00:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,59.2610034247831,Norte,Atacama
2026-02-18 00:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,54.4299447578475,Centro Sur,Biobío
2026-02-18 00:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,60.9391241132169,Norte,Antofagasta
2026-02-18 00:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,57.1566831838448,Norte,Coquimbo
2026-02-18 00:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,70.4638841256703,Sur,Los Lagos
2026-02-18 00:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,56.3177553338505,Centro,Metropolitana
2026-02-18 00:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,56.6255917587396,Centro,Valparaíso
2026-02-18 01:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,62.3869502516948,Centro,Metropolitana
2026-02-18 01:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,58.9289411367417,Norte,Atacama
2026-02-18 01:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,53.9375242360276,Centro Sur,Biobío
2026-02-18 01:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,64.8167926102911,Norte,Antofagasta
2026-02-18 01:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,58.1656149951877,Norte,Coquimbo
2026-02-18 01:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,62.81719267809,Sur,Los Lagos
